node_id,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63
30,0.51370174,-0.58693475,-0.9186792,0.20034105,-0.62847465,1.0381833,-0.068904355,-0.5764209,0.3971743,0.4889766,-0.1237536,0.22760001,-0.7252485,-0.60527194,0.42951024,-0.3442996,0.0668934,0.49550095,-0.007784692,0.82258123,0.044353276,-0.5176023,-0.4098925,-0.91924256,-0.04578147,-0.32640657,1.2463678,-0.6587231,-0.65910894,0.019092651,1.4364513,0.36689648,0.08364345,-0.76028377,0.38306558,0.31765458,0.5970613,0.79179883,-0.08907393,0.5467155,-0.020018663,0.51094675,0.41964307,-0.41436568,1.1762902,-0.1304081,0.30825275,0.49637526,0.090406045,-1.0954978,-0.28797916,1.3632342,0.060606908,-0.30994087,1.4441897,0.070140876,1.2069,0.3030407,0.7062803,-0.10162743,0.16768867,0.7274661,-0.2048097,0.5279064
31,0.47105315,-0.33490607,-1.0868247,0.24821168,-0.12221666,0.4134375,-0.65847296,0.100500375,-0.87707424,0.25784054,-0.8756419,0.32746565,-0.002302152,-0.6198045,0.4175908,0.122685894,-0.3127067,0.18512255,-0.77423453,-0.26909393,0.30405983,-0.5103694,-1.4331425,-0.3172941,-0.17992796,0.38785493,0.86706096,-1.3280087,-0.6420814,-0.3163828,0.23250835,0.5043727,0.08965145,-0.39227247,0.30112806,0.8841767,0.56949687,-0.4018133,-0.27057052,0.34695616,-0.53452337,-0.12115772,-0.3087497,-0.887005,-0.096949585,-0.46821263,-0.3408482,0.33191457,-1.1268777,-0.13497531,0.500181,1.4194266,-0.2203741,-0.70831877,0.043140277,0.8306322,1.1419989,-0.5890882,0.22758937,-0.92092174,1.3085562,0.6067952,-0.60586816,0.41843164
32,0.262005,-0.6526746,-1.1674036,-0.28147265,-0.542016,0.22416978,-0.50268704,0.19962998,-1.6542572,0.7524364,0.014956501,0.09084709,-0.4957993,-0.23229463,-0.030506354,0.45021352,-0.27654883,1.8892887,0.2754448,0.89940375,0.21590117,-1.3196455,-0.45110127,0.7111314,0.18696421,0.1531395,-0.78212494,-0.2075506,0.11074428,-0.3787078,-0.0817468,0.041494984,-0.08925091,-0.047645744,-0.428551,0.4003986,-0.18401042,-0.8703508,0.022085652,0.5546305,0.35486802,0.091473795,0.51527053,-0.4329465,0.045512408,-0.26882774,0.4305259,0.91722214,-0.5904857,-0.58373225,-0.2212838,0.16719615,-1.0682695,-0.7536122,-0.027363123,0.6126404,0.2974757,-1.0107074,0.8778814,0.35640496,1.3605955,0.5339901,0.52886236,0.44209686
33,0.50012696,-0.22061813,-0.87130576,0.1349591,-1.1467633,0.053651944,-0.36019987,-0.3414189,-0.53428006,0.102309495,-0.23848969,0.19961993,-0.46589836,-1.8424958,-0.092769265,-0.6190109,0.41977048,1.6776271,-0.3835886,0.45803082,0.57931125,-0.064200185,-0.23962969,-1.0269568,0.7631314,1.1778419,0.009064074,-0.66114473,0.09751627,0.6402403,-0.47441694,0.04183073,-0.45824838,-0.16838838,0.2969981,0.2936881,-0.5810662,0.7983573,-0.15728603,0.84996724,0.2003798,0.49167168,0.19556715,0.13344984,-0.39382905,-0.57255995,0.708389,-0.028856467,-0.4542897,0.068452284,-0.133044,0.58745724,-0.4180671,-0.56487787,0.30129752,0.55361503,0.99746466,-0.15610674,0.07895132,-0.37054834,1.8663849,0.043828323,0.65283084,-0.06876581
34,0.48393223,-0.5998304,-0.7765433,-0.3323486,0.37713903,0.6043364,-0.30517963,-1.3991126,-0.9673635,0.29491308,0.0415149,0.0012887592,-0.4628155,-1.095918,-0.086925454,0.5260469,0.06543133,-0.07700544,-0.4450061,1.1972312,-0.36976603,1.1925938,0.37303638,0.14999834,0.5324708,0.003521918,-0.69986624,0.3210438,-0.09391505,-0.08260191,-0.09302121,0.11539221,-1.2189832,-0.39099827,0.83953714,-0.04265654,0.30919492,0.6236289,-0.1894731,0.4802584,0.46635395,0.25190046,0.12370755,-0.88464546,0.23968346,-0.13291368,-0.1552303,-0.2263497,0.49402586,-0.52533615,0.22470227,1.0450093,-1.2681595,-1.6607283,-0.5357254,0.47247797,-0.14641203,-0.3966268,0.39000127,-0.4575877,1.0899259,0.36237043,0.4873159,0.4883122
35,0.018352881,-0.08530159,-0.3725127,-0.26277253,-0.1799688,0.47236985,0.01686888,-0.056255225,-0.40162423,0.4272748,-0.67321694,0.5549091,-0.789822,-1.1332285,-0.016452465,0.7250844,0.13144828,1.0333682,-0.42682657,0.9473635,-0.25416374,-0.13817339,0.18801029,-0.0133131305,-0.042155094,0.49267405,0.31283045,-1.5568944,0.5511287,-0.14270446,-0.5979864,0.84466386,-0.7329983,0.10491625,0.23638801,0.7517419,0.64248997,0.8731788,0.28571242,1.3522221,0.4713148,-0.1838109,-0.72170436,-0.35848144,0.43353045,-0.16546664,0.3233006,-0.011189031,-0.7217123,0.16369115,0.89602256,-0.048630048,-0.03721146,-0.11527851,0.45160186,-0.6824235,0.12647529,-0.5526401,0.7783418,-0.5236111,0.61180437,1.6476052,0.45768178,-0.056800313
36,0.9259343,-0.31841922,0.22946396,-0.9990784,0.35917598,0.34047997,0.20125741,0.45757926,0.04805542,0.026392559,0.40045562,0.23313247,-1.675238,-0.6238733,0.24376442,-0.22647114,0.65801793,0.5339023,-0.051655233,0.7532608,-0.27790314,0.06538148,0.32039472,-0.38594455,-0.85970384,-0.033100765,0.16592853,-1.1967243,0.12964006,0.102402054,0.19631636,0.22328031,-1.1511791,-0.8147152,0.5724774,-0.1275562,-0.036877345,0.9909221,0.4516572,1.1292772,0.23898573,-1.294276,-0.13777122,-1.392503,0.7556494,-0.34859636,0.35779926,0.26495233,0.19984317,0.24660994,0.32522258,0.3145136,-0.45645672,-1.0539148,-0.14495498,0.41402274,0.1984017,-0.38772964,0.6752041,-0.569836,0.24981993,1.0498526,0.7430565,-0.004379368
37,0.46444944,-0.9286617,-0.2459975,-0.5712034,-0.45346156,0.915908,-1.0146444,0.16217364,-0.34884587,-0.05791924,0.71810454,0.6761405,-0.48128796,-0.5650458,0.8980723,0.67629236,0.22293305,1.5530868,-0.39403525,0.9123664,1.1194084,0.42298335,-0.77846485,-0.46186313,0.24101306,0.23906168,0.40270853,-0.7658495,0.22740662,0.36628267,-0.19338933,-0.077101015,-0.36870328,0.94029015,-0.73019046,0.13885118,-0.8243989,0.9301968,0.8091823,0.26957583,0.13393207,0.0939828,0.90590453,-0.81212234,-0.3203167,0.08236626,0.093140356,-0.73998904,-0.0240328,-0.13981238,0.38823178,0.23591414,-0.09419883,-0.5711443,0.058595892,0.08247564,0.7965544,0.38700745,0.44230387,0.07324384,0.2294478,1.2645677,-0.1692626,-0.37663457
38,1.0168927,-0.61698544,-0.42803258,0.23263076,0.07195355,0.032200113,0.6455163,-0.5755858,-0.570935,0.1257163,0.30308375,0.26700833,-1.0414616,-0.52677953,0.1755001,0.6285657,0.22455598,-0.010212508,-0.18227206,0.9283615,0.68048066,-0.41506338,-0.6162124,0.5918384,-0.8826186,0.6513176,0.5035925,-1.2649659,0.3886129,0.76732093,-0.38041607,-0.53145117,-0.20875253,-0.1647198,0.3638846,-0.41745913,0.52304536,0.6617937,0.48395538,0.44135064,-0.5203966,0.025743566,-0.09678473,-0.99883944,-0.5268615,-0.13465291,0.39449352,-0.027214441,-0.14530885,0.61484706,0.36680427,0.2081647,-0.13501044,-0.6066847,-0.34383664,0.9484863,1.1091932,-0.96593493,-0.11434778,0.20939358,1.0376691,1.3064047,0.9687539,0.27635232
39,0.5585322,-1.1629473,-0.357898,0.063370675,-0.63253754,-0.20939453,-0.06774036,0.27800858,-0.36565223,0.438971,-0.08129926,-0.071331866,0.19715683,-1.2047092,-0.079552844,-0.045507845,-0.36530948,0.4692219,0.11208689,0.99905896,-0.3557952,0.34061483,-0.45072237,-0.027406406,-0.10180232,0.0049703913,-0.6588471,-1.5975188,-0.57422876,-0.51690793,0.60516334,0.21720326,-0.22748187,0.78210956,0.09633459,0.7598865,1.4679835,0.48283038,0.2863677,0.7051749,-0.5408566,-0.47263962,0.78167725,-1.0079802,-0.1135503,-0.40873346,0.5482488,-0.19363293,0.3025708,0.11469873,-0.51535124,-0.049084343,0.34445512,-0.80773544,0.1459362,-0.43764177,1.0174184,-0.40917984,-0.28334674,-0.19240898,0.86001706,1.4424348,-0.04969498,0.77139807
40,0.9047877,-0.055633705,-1.0472112,0.15416785,0.21277113,0.74706626,0.4570657,0.018670607,-1.4330239,0.8879332,-0.54943925,-0.46719286,-1.4717246,-1.0557824,0.71711284,0.42064637,1.3861282,-0.32482895,-0.4779704,0.84621036,-0.5548884,0.60388833,-0.087829284,-0.58656275,-0.61255795,-0.4939667,0.15365198,-0.18179782,0.30210283,0.043386906,0.27887017,-0.2238389,-1.2631475,-0.28735074,0.40755427,-0.45817265,0.27526173,0.7879389,-0.16212112,0.32900888,0.052857574,0.71132594,0.51862955,-0.9586287,0.015142852,-0.88649434,0.41551474,-0.28947866,0.56575584,0.1892089,0.54625946,0.13707194,0.2240999,0.4409753,0.3025261,-0.31048107,0.5022784,-0.54978496,0.27159938,0.57909113,0.33396482,0.98042214,0.5910914,1.3560247
41,0.43132928,-0.41164482,-1.4907027,0.18733715,-0.11495544,1.0411099,-0.045921884,0.118678845,-0.1494115,1.1010281,-0.19953732,0.06894647,-1.1733627,0.079543896,-0.09567932,-0.50389534,-0.34559146,0.09933763,-0.54347736,1.2836827,-0.9070666,-0.05028797,-0.17032298,0.52825093,0.27414593,-0.7070477,-0.5139387,0.7561835,-0.40348193,-0.23770767,0.23926917,0.71637607,-0.056116335,0.184648,0.04182571,-0.8993785,0.26801246,0.15474291,0.56178457,0.50295377,-0.8577291,0.33039156,0.3017049,-0.34848025,-0.54737085,0.62785655,-1.110533,0.060181152,-0.6317677,0.3208032,0.89426714,0.5438234,0.26254436,-0.91477054,0.4661004,0.29524478,1.2533112,-0.47454107,0.9637198,-0.1133289,1.0034901,0.6998295,-0.06760353,0.15654245
42,1.3500896,-0.0038461105,-0.21438818,-0.568051,0.14378741,0.26916343,-0.934259,-0.1377556,-0.2245643,0.7118116,0.7812125,0.029955264,-0.10334153,-0.97363126,0.056202803,-0.43483162,0.8960115,0.601032,0.080699734,0.6875918,-0.7384795,-1.0153935,-0.5944013,-0.2278931,0.063711494,-0.023993088,0.71132237,-0.62487394,-0.73045695,0.3987539,0.21611702,0.27620733,-0.9099642,0.44034058,0.78931874,1.1340675,-0.17572168,0.54001874,0.14125803,0.25858346,0.055205554,0.2136731,0.36834064,-0.42602563,0.22574021,-0.880238,1.2133765,0.43081558,-0.05461172,0.1262973,0.7854059,0.16834709,0.14874144,-0.6778634,-0.34577036,0.7384504,-0.10923749,-0.8677258,0.018233256,-0.4655984,1.243608,0.75407815,0.8939015,-0.07446667
43,0.33590597,-1.0019625,-0.93070304,-0.57343173,0.101885244,1.6160368,-0.8543393,-0.4660308,-1.1201415,-0.10224469,-0.2920612,-0.42989996,-1.3211232,-1.0979855,1.1955695,0.6404164,0.44356376,-0.0022180195,0.66294724,0.25628075,0.14808938,-0.07483498,0.19256958,-0.25971302,-1.1562103,0.11622577,-0.36889607,-0.77742505,0.31306753,0.107565425,-0.70688534,-0.07608028,-0.55011207,-0.44231448,0.40275225,-0.4662028,-0.46330005,-0.5750003,-0.35392204,0.2679334,-1.0850538,-0.4801166,-0.28289357,-0.2159951,-0.06783059,0.16078547,0.80263555,-0.20827189,-0.42520392,-0.6899501,0.04878877,1.019918,-0.06925517,0.18094295,-0.42745888,-0.0043483702,0.29724196,-0.32964134,0.5564795,-0.36173475,1.0589339,0.5528674,-0.0681999,0.27820328
44,0.110483475,-0.07028683,-0.94545454,-0.3369388,0.012885501,0.43143943,0.048559893,-0.6779841,-0.9010469,0.110600874,-0.17683716,-0.27268347,-0.3794512,-0.097256765,0.098839074,-0.43468818,0.2778113,1.5167683,-0.18487826,1.4996566,-0.32063323,-0.285056,0.8986274,-0.26723632,-0.1509393,-0.34452298,0.4725309,-0.11532475,0.49150556,0.09416638,-0.29158175,0.18814744,-0.95148116,-0.06273127,0.14103007,0.45516074,0.8542417,0.4413496,-0.13224268,0.03905085,-0.722063,-0.31834853,-0.27635536,0.19377002,0.20289102,-0.82733816,-1.5682781,0.30196068,-0.64795023,0.7348109,-0.2701367,0.89028573,-0.9484061,-0.65962535,-0.124464504,-0.64711946,1.5885179,-1.1355528,0.18898256,-0.26230383,0.87992847,0.34510332,-0.06659408,0.4991743
45,1.8877783,-0.3610679,-0.81754255,-0.3013842,-0.9845759,0.53936625,-1.1095251,0.25097132,-0.82693875,0.03527868,0.9444367,-0.44312885,-0.1325972,-0.12936996,0.18667215,-0.50017774,-0.19553392,0.39200005,-0.769393,1.0407741,-0.4211074,0.010427868,0.18451023,0.3263828,-0.6392595,-0.20824708,0.4160812,-1.312742,-0.66896325,-0.09468096,0.11183945,0.0027074649,-0.12632753,0.30958354,1.0930622,-0.50595874,0.42502487,0.7770971,0.18754166,0.41294223,-0.17186075,0.01532143,-0.12879297,0.29172105,0.23138364,0.24306597,-0.4193903,0.25128192,0.17384684,0.6531843,-0.037971456,-0.42932284,-0.9425232,-0.6865032,-0.03367383,-0.7509993,1.0820658,-0.27940303,-0.07754638,-0.908056,1.1459242,1.4653696,-0.7631603,0.65453273
46,0.7941374,-0.83945405,-0.9627724,-0.3580067,-0.18434985,0.48236048,-0.6759922,-0.41235676,-0.67721075,-0.53066623,0.19099943,-0.44847605,-1.1916796,-1.213668,0.46266133,-1.0015632,-0.15633757,0.3749556,-0.50771195,0.39996198,-0.09778332,-0.50227505,0.48971874,-0.60086364,0.18077222,0.0025435076,0.778351,-0.25795966,-0.41298276,0.6775704,-0.53286934,0.43888804,-1.042344,0.44956607,0.6092526,-0.15835474,-0.57578564,-0.59582895,-0.14054058,0.66466427,-0.5739845,0.7638145,-0.057876892,0.5980231,-0.031668913,-0.76050556,0.38286978,0.30112487,-0.17961732,0.52808684,0.7066648,0.6014234,-0.7635153,-0.6099274,0.80072033,0.11437118,0.3572154,-0.7340005,0.9183892,-0.40426993,0.15458107,0.5914808,0.31291774,0.07052531
47,0.26947817,-1.2857705,-0.45686263,-0.15357059,0.47138318,1.1241703,-0.033800974,-0.68499446,-1.2255024,-0.14890745,0.38953167,0.3403534,-0.023793159,-0.547168,0.56250626,-0.64270616,0.43228537,0.75930476,0.1779065,0.08268598,0.7540486,-0.57988995,-0.4860788,-0.14739713,0.9101278,0.6189727,0.46648327,-1.7142115,0.03646357,-0.28861442,-0.002811918,0.1137965,-0.7299894,0.47789764,-0.97753793,0.18998544,-0.7335097,0.8001512,1.031661,-0.04394279,0.28407535,-0.512106,0.40573892,0.19014253,0.65113485,-0.13090128,0.19659981,0.9474016,0.16403942,-0.014653716,0.8659485,0.14065252,-0.550951,-0.11657806,-0.0333583,0.00546798,0.70721924,-0.070990056,1.0883265,0.089918815,0.5198666,0.8563076,-0.059539877,0.3704524
48,0.80547947,-0.2644717,-1.003251,-0.297818,0.11343988,0.77024055,-0.16962671,0.95232797,-1.1217376,0.45538184,1.0737371,-0.34536684,-1.2435218,-0.48461968,0.25836036,0.04448438,0.75844175,1.1596532,-1.2579161,0.16372406,-0.40858147,-0.058458764,-0.50265884,-0.4369243,0.3921826,-0.36089194,-0.38993037,-0.0817943,0.03116479,0.26625353,-0.2952778,0.10891927,-1.26739,0.35802388,0.4408226,-0.3380625,0.078766346,0.97901547,0.7775946,0.7580209,-0.0945878,-0.5373125,-0.41546062,0.7255897,0.51357216,-0.3736303,0.9212768,0.8088436,0.6625804,0.15384457,0.76836485,0.3731953,0.20637642,-0.70280695,0.027216256,0.41464671,1.2612054,0.36952996,-0.48130566,-0.06573921,0.07591949,0.074619025,0.4977828,0.14896686
49,0.92055297,-0.53113943,-0.71297073,0.009875711,-0.72345185,0.53869045,0.9331651,0.14941332,-0.9744816,0.4415739,-0.26962778,0.011110438,-0.6293371,-1.0225233,0.533048,0.9197752,-0.34961557,1.0745488,-0.25563183,0.6084305,0.21201016,-0.46119428,-0.18868896,-0.5334733,-0.49778685,-0.581552,0.38994807,0.41598994,-0.3940871,-0.5940914,0.5892787,0.61499846,-0.5405689,0.5186611,0.35592377,0.71364254,0.7546146,-0.11767562,0.38819033,-0.77269655,0.295229,0.35509938,-0.041719783,-1.003678,-0.3327306,-0.4849955,1.5570273,0.08563364,0.15952407,-0.71657836,0.16488329,1.0903312,0.22955994,-1.4210957,0.20084119,-0.3199257,0.2381561,-0.4079414,0.14651133,0.09268789,1.9019173,0.34081137,-0.38470307,0.66237587
50,0.9207465,0.12853825,-0.14586073,-1.1990929,-0.19955139,0.7760688,0.08381078,-0.31313255,-0.78532904,0.27337754,-0.014498231,0.15830678,-1.1357131,-1.2834604,0.0059325104,0.39660698,0.5244084,-0.18928775,-0.3508605,0.9292229,-0.38919574,0.75810146,0.01631184,0.5404554,-0.08053304,0.01155409,-0.106519625,0.2981789,0.6550008,-0.17072238,-0.95613384,-0.5921321,-0.8311351,-0.62466943,0.17049521,0.12768324,0.06718638,-0.25946215,0.30894384,0.49154595,-0.8761048,-0.24426365,-0.6802784,-0.7127957,0.68992275,-0.6570448,-0.04511883,-0.514739,-0.4428315,0.47489285,0.10253029,0.012079771,1.1088685,-1.3100339,0.46085334,0.29633543,0.46345827,-0.6475475,0.94544137,-0.4487698,1.313224,0.37476426,-0.011018551,0.3007384
51,0.15168513,-1.0390879,-0.7067185,-0.07629439,-0.12741682,1.6757408,0.43436566,-0.361023,-1.4678301,0.8131381,-0.21121378,0.22709098,-1.3276695,0.36663482,1.1422505,-0.48977178,0.11883557,0.77941287,-0.18523766,-0.24188714,0.16372657,-0.08974682,0.22123492,-0.7970063,-0.050615307,-0.091316625,0.0328642,0.3201283,-0.3963658,0.525993,-0.21810202,-0.100643456,0.011281157,0.44298235,0.73305327,0.29882216,-0.014396286,0.46275276,0.14932138,0.5858583,-0.6323032,0.06985686,0.45745945,-0.789129,0.21579766,-1.0598266,0.63407916,0.3186758,0.5690933,1.0991963,-0.31730917,-0.053587183,0.16130805,-0.6892313,-0.81236565,0.3280695,-0.06923643,-0.47104424,0.32927987,-0.25429043,1.3773782,0.27746102,-0.5743742,0.6221142
52,0.33430985,-1.2008545,-1.487904,0.61052173,-0.4719995,0.8205965,-0.06961788,-0.47144258,-1.039597,1.4018918,-0.14794008,0.27269343,-1.6450795,-0.43688294,0.54954326,0.15358117,-0.059230693,0.55433863,0.692011,0.015217184,-0.07190286,0.38101053,-0.44160265,-0.20032096,-0.6020885,-0.32496664,-0.67448974,-0.27924848,0.22088845,-0.34506622,0.40642303,0.29487106,0.2173909,-0.018414615,-0.5988891,0.1066433,-0.8438061,0.069806896,0.1669094,0.81742436,0.18626142,0.41283426,1.0492004,-0.6875665,0.8620532,0.67544395,0.13095641,0.24934337,-0.51381636,0.310788,-0.43926814,0.9061459,0.42346206,-1.3295949,-0.11183919,0.2017437,0.6434371,0.010964802,0.320659,0.3227753,0.14452438,1.1598004,0.64897585,0.117293514
53,0.8106912,-0.7294459,0.052750967,-0.99599034,-0.36985496,0.31258696,-0.24472126,-0.1716865,-0.9743993,0.78469604,0.531384,0.15067175,-1.0078152,-0.5251855,0.7486207,-0.42236853,0.5965915,0.98391336,-1.131428,0.38570648,0.02469026,-0.7026117,-0.43939796,0.06147706,0.3760929,-0.9689501,1.1292799,-1.1455255,0.25734425,-0.82662517,-0.4214552,-0.17298876,0.31181297,0.008340643,0.11546934,0.10428607,1.116342,0.9014743,0.29185265,1.4296966,0.346522,-0.060743343,0.409047,-0.20078245,0.052894782,-0.9050974,0.42620942,-0.050309904,-0.0071357535,0.015386134,0.39349994,0.16389614,-0.996744,-0.29856813,0.56317633,-0.033212658,0.0117154075,-0.5355495,0.49235255,-1.1992943,0.2906767,-0.23095284,-0.04624654,0.08497651
54,0.74905306,-1.0998738,-0.32749504,-1.0171856,0.08495274,-0.27979606,0.05236934,-0.46457964,-1.0360729,0.38581404,0.21246755,0.4524033,-0.8896283,-0.41514722,0.25495598,0.27818334,0.5808122,0.9656897,-1.4999818,0.3894569,-0.047233637,-1.261736,-0.5036289,-0.4225044,0.628432,-0.54128563,0.7430203,-0.5110664,0.1091513,-0.3850296,-0.39496025,-0.32272965,-0.47528824,-0.011038363,-0.22936955,-0.5464771,1.1377026,0.9234882,0.18071344,1.4240463,0.53549933,0.012284855,-0.07357881,-0.23808546,-0.5500418,-0.8160788,0.04839504,0.09326633,-0.44970456,-0.35004404,0.017408576,0.41905212,-1.0167888,-0.43414006,-0.057403363,-0.465131,0.17549238,-0.85313797,-0.021188283,-0.28078237,0.6466007,0.05488009,0.4298838,0.29744893
55,1.4031811,-0.55679315,-1.8216197,0.02314197,0.47077638,1.5284219,-0.689094,-0.86124307,-0.625966,0.5235287,0.3314135,-0.54664767,-1.7634443,-0.7004013,1.1422604,0.40581036,0.109996915,0.3563718,-0.49362344,1.3275641,0.63034517,0.14206125,-0.53688323,-0.13938181,-0.24378666,0.51494277,0.14078751,-0.1995039,-0.22575949,-0.5773899,0.3663448,-0.7225243,-0.7578978,0.31826943,0.026430717,-0.031365108,-0.5059222,0.75875014,0.9772608,0.28422016,0.6898677,-0.03106694,0.49356794,-0.19862661,-0.6759716,0.14687896,0.09170207,-0.3659518,0.20632663,0.4995799,-0.0633469,-0.28155118,-0.22662915,-0.30557552,0.47589368,-0.47042608,0.7168646,0.09025996,0.2634102,-0.02550512,0.59445596,-0.3345273,-0.09932697,-0.13999939
56,1.0609151,-0.76719195,-0.2107789,-0.620359,-0.023604948,0.6104191,0.042381555,0.32894933,-1.0674335,0.6068556,0.3360432,-0.27211124,-0.69994617,-0.8930955,-0.8546817,-0.117128454,0.19040857,0.53663886,-0.21981421,-0.07887934,-0.6676905,0.4196515,-0.5263854,0.44555292,-0.29910755,0.35920656,-0.036423016,-0.061101075,1.0805103,0.6825475,0.19881926,0.30101952,-0.22342938,0.5978169,0.7316484,0.3602285,0.62218195,0.19015855,0.7965931,1.2609426,0.60996085,-0.13366109,-0.13440433,-1.0735612,-0.31271064,-0.20590658,0.2795185,0.54383904,0.24140236,0.23811835,-0.34892148,0.8838875,0.46664062,0.21078755,-0.16883832,0.2770693,0.2511707,-0.8691311,0.26107752,-0.19534534,1.6009804,0.67119235,-0.3288231,1.3034046
57,0.6231888,-0.332658,-0.87735486,-0.45496172,-0.14702512,0.53267735,-0.25740796,-0.7651218,-0.45845908,0.25320175,0.12791212,-1.2332677,-0.16771145,-0.78232116,0.12640086,-0.45067754,0.69467187,0.69313717,0.677583,0.3501176,0.007467936,-0.5236618,-0.6229939,0.66138875,0.711282,0.5304246,0.33703175,-1.5141861,0.06038937,-0.48260462,0.011485911,0.13949592,-0.32425055,0.409522,-0.52218753,-0.040129267,0.011804195,0.6842972,0.15649055,0.2408899,-1.102463,-0.1615538,-0.1352112,-0.7312493,0.47336552,-0.5768954,0.70536816,-0.07115707,-0.5388423,-0.37238225,-0.31225064,0.05333466,0.17469743,0.59183365,-0.10184763,-0.14451295,0.5517114,-0.5545764,0.53922397,0.5366172,0.46668255,1.226112,-0.18872531,1.7244186
58,0.44779205,-0.4168125,-0.100018784,-0.58025837,-0.43749034,0.37247947,-0.513155,-0.7650569,-0.9658327,0.118700735,0.056504257,-0.9964672,0.027950553,-1.2622881,0.27892548,-0.16914573,0.8903399,0.4917248,0.050317116,0.4586229,-0.12153008,-0.18623483,-1.035181,0.5179172,0.6374002,0.717629,0.5084073,-1.5356382,-0.1087362,-0.514558,0.057156872,-0.29503086,-0.42290422,0.54134494,-0.062659934,-0.6278796,0.4187469,0.62396145,0.5458769,0.26167205,-0.9241052,-0.01884484,0.6451926,-0.71025056,0.07292355,-0.812261,0.19153531,0.095965266,-0.5923341,0.021765139,0.37116417,0.115720935,0.34186748,0.47758457,-0.12715298,-0.44829178,0.61193657,-0.4300567,0.3936456,0.95326364,0.46930546,1.658414,-0.46592903,1.4077435
59,0.69545496,-1.2195382,-0.27167168,0.02716602,-0.63023853,-0.061916374,-0.081585005,0.2326056,-0.65277296,0.85136145,-0.28940862,-0.30650246,0.23711134,-1.151469,-0.2500365,-0.00025735717,-0.23310076,0.3542312,0.043630283,0.8307695,-0.22141096,0.3314625,-0.5594051,0.054050487,0.17877486,0.17387278,-0.48351607,-1.5239474,-0.3257046,-0.72469974,0.28855932,0.09325816,-0.46505448,0.8475443,0.117219664,0.9226035,1.4426675,0.5607434,0.34855127,0.6022631,-0.59772354,-0.5244045,0.5178647,-0.887981,-0.20087755,-0.28761664,0.6079616,0.027846009,0.39173642,0.078134425,-0.51515585,-0.042522278,0.34601963,-0.9198128,-0.070385724,-0.116902635,1.0533112,-0.43618205,-0.27878812,0.16545445,0.8542246,1.5386605,-0.4354801,0.83141047
60,0.4669829,-0.48867053,-1.6382917,0.56144774,-0.31423715,0.23528826,0.06984531,-1.3633541,-0.94609743,0.53351605,-0.20455225,-0.5344635,-0.67892224,-0.43996117,-0.5533772,-0.22545557,1.1587507,1.1510448,-0.48697215,-0.08732735,0.5393632,0.1702217,-0.5002041,0.29795104,-0.59898454,0.0674261,-0.6944483,-0.38993096,0.9425749,0.3457744,0.15038325,0.106322885,-1.2147782,0.1917895,0.9887339,0.0027584743,-0.030782226,1.5600139,0.97651654,0.38689157,-0.66728127,0.34767288,0.60322934,-0.36606959,0.8872505,-0.7127995,0.6102649,-0.18854354,-0.9049322,-0.07615001,0.34196174,-0.3129049,0.55951244,-0.87081474,-0.22565448,0.054441284,0.2195193,-0.24949884,0.46716276,-0.1501758,0.34760463,0.36405802,0.66888505,0.1753082
61,0.28674108,-0.18836072,-0.6872929,-0.07019653,-0.33792776,0.31487173,-0.9948791,0.806051,-0.17792642,0.7016323,1.065307,0.2608881,-1.1107353,-0.7059522,-0.40816107,-0.6858357,0.41379997,1.0807699,-0.83299416,1.1202662,-0.8560892,-0.30542257,-0.5646067,-0.19129193,-0.10315342,0.7706161,-0.2517581,0.16117212,-0.70463604,-0.24353635,-0.21774796,0.5298161,-0.5414455,0.019060476,0.25296813,0.33003792,1.3368257,0.051247828,0.5492896,0.7805676,-0.69101286,0.17862278,0.671464,-0.54323703,0.42075214,-1.1233268,-0.5476253,0.0412622,0.8540319,-0.30189613,-0.13468522,0.51911706,0.08758316,-0.13417287,0.4090608,0.82928514,0.48159745,-0.66985965,0.631488,0.07644089,-0.047670584,0.9764819,-0.29927632,1.0108448
62,0.6438754,-0.6336234,-1.5206101,-0.6469412,-0.8117638,0.37140754,0.2167236,1.0191634,-1.0162591,-0.38834354,0.4913192,0.59811664,-0.42550385,-0.16200352,0.413971,-0.57274073,0.59188706,0.056016643,-0.0007377882,0.9316104,-0.50184196,0.91018194,-0.034297526,0.2752518,-0.2501936,-0.18714513,0.434297,-1.0629144,-0.12902181,-0.4486553,0.48974997,-0.16867672,-0.7354062,0.8197413,0.13085352,0.39043412,-0.065837294,0.29429218,0.792405,1.0357455,-1.4700986,0.7045763,-0.39579353,0.8279194,0.60128844,-0.36003998,-0.016837329,0.04202328,0.4128318,-0.2638845,0.07523264,1.1356168,-0.40952945,-0.36547002,0.002893234,0.8524209,0.6220465,0.2808158,-0.07895125,-0.09833336,0.96939385,0.5422168,-0.20649467,0.3959758
